@relation input_channel_1

@attribute channel_1_0 numeric
@attribute channel_1_1 numeric
@attribute channel_1_2 numeric
@attribute channel_1_3 numeric
@attribute channel_1_4 numeric
@attribute channel_1_5 numeric
@attribute channel_1_6 numeric
@attribute channel_1_7 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
100,92,55,37,38,76,40,0,4
80,100,97,61,29,0,0,4,2
99,65,52,9,0,50,99,100,5
100,82,50,39,58,65,33,0,4
49,69,100,87,53,21,0,28,8
88,45,0,3,49,93,100,67,0
95,100,80,56,32,7,0,1,2
87,67,34,0,39,84,100,97,5
96,70,38,0,10,55,94,100,5
86,61,100,85,74,54,6,0,9
93,100,56,5,0,34,44,54,7
100,94,61,27,0,20,32,7,6
93,100,73,71,94,62,31,0,9
71,100,77,34,0,10,23,1,2
81,100,86,45,5,0,34,32,7
95,100,86,51,18,0,31,34,7
100,90,55,50,78,86,41,0,4
100,66,33,29,47,82,42,0,4
100,69,31,0,22,61,97,96,0
92,100,66,37,18,34,13,0,2
81,98,100,79,60,36,14,0,3
76,100,84,66,68,33,0,0,9
100,96,94,82,59,33,5,0,7
100,81,48,48,84,71,36,0,4
97,58,21,0,35,66,100,93,8
95,100,61,62,75,100,49,0,4
56,73,87,100,79,52,23,0,1
85,100,71,33,0,34,41,45,7
100,73,44,40,62,54,22,0,4
100,83,52,40,55,57,29,0,4
91,75,30,0,24,69,100,88,0
73,100,93,61,44,10,0,15,3
56,69,92,100,75,50,24,0,1
43,79,100,66,28,0,27,56,8
100,99,66,31,0,13,33,18,6
86,100,74,47,20,1,0,1,2
100,77,32,0,7,42,80,81,0
100,82,61,39,40,44,21,0,4
83,65,28,0,17,53,88,100,0
88,100,54,10,0,42,74,93,8
100,86,62,37,25,42,24,0,4
100,86,80,80,65,42,18,0,7
78,100,70,36,2,0,34,63,8
83,66,100,85,46,6,0,29,9
100,73,45,17,0,16,43,39,6
17,38,69,100,94,62,31,0,1
97,60,41,0,13,60,99,100,5
73,100,81,45,9,0,33,52,8
44,62,85,100,75,50,25,0,1
100,86,64,45,57,45,23,0,4
100,83,62,40,34,43,22,0,4
100,94,77,73,41,9,0,2,9
88,84,100,96,72,49,24,0,1
88,51,10,0,34,76,100,85,0
100,97,63,29,14,37,34,0,4
89,100,99,86,72,46,16,0,5
100,77,56,53,80,73,36,0,4
91,100,79,50,29,8,0,2,3
71,49,20,0,34,69,100,97,5
100,100,55,19,0,12,7,0,2
79,70,100,79,78,46,10,0,9
100,84,60,37,35,45,21,0,4
96,100,70,29,0,39,45,44,7
75,100,77,40,5,0,30,33,7
100,92,63,32,6,9,25,0,6
100,100,67,31,0,12,29,4,6
94,100,80,41,0,1,32,37,7
65,100,99,55,24,8,0,2,2
92,100,99,87,54,36,6,0,5
100,72,85,95,75,67,30,0,9
100,99,98,86,65,38,5,0,5
91,100,67,34,0,20,51,72,8
87,100,86,59,51,21,0,5,3
68,97,100,66,33,2,0,0,2
87,100,82,41,0,11,40,43,7
100,57,13,0,25,65,86,87,0
0,14,32,55,81,100,82,62,9
100,82,50,30,35,39,35,0,4
97,61,16,0,45,88,100,99,5
65,100,85,52,78,48,5,0,9
97,63,31,0,19,57,95,100,8
100,74,45,13,0,12,24,13,6
50,96,100,55,9,0,46,82,8
67,100,85,49,17,0,4,6,2
100,83,52,19,0,17,37,13,6
90,60,15,0,32,76,100,90,0
56,70,87,100,75,50,25,0,1
79,55,19,0,36,68,100,99,8
100,63,37,37,83,95,47,0,4
100,55,48,0,10,61,95,99,5
100,91,84,41,0,7,27,25,7
40,55,77,100,91,60,30,0,1
99,59,17,0,30,72,100,75,0
48,66,87,100,75,50,25,0,1
100,96,71,43,12,0,16,18,6
100,91,69,44,17,0,20,21,6
90,100,82,48,13,0,31,44,7
85,63,37,0,1,46,88,100,5
39,59,81,100,75,50,25,0,1
91,100,83,42,0,22,44,49,7
100,89,61,30,0,1,28,29,6
97,100,87,63,39,10,0,12,3
100,78,50,55,79,68,34,0,4
80,100,67,33,6,7,21,0,2
96,100,72,61,35,6,0,19,3
85,100,75,48,19,0,18,30,6
100,92,63,27,0,16,50,46,6
83,96,99,100,79,53,26,0,7
78,100,85,46,8,0,2,7,1
100,93,62,28,0,12,28,7,6
0,13,36,65,94,100,75,63,9
100,91,60,29,0,14,46,75,8
85,46,1,0,47,91,97,100,5
78,100,95,66,43,31,9,0,3
100,87,65,39,10,0,14,28,6
100,73,22,0,33,82,99,57,0
96,60,18,0,20,59,100,99,0
90,100,65,32,0,14,57,83,8
70,100,98,70,72,37,7,0,9
86,100,75,52,36,13,0,5,3
95,100,83,40,0,24,34,39,7
85,100,79,45,13,0,31,39,7
90,57,23,0,35,79,100,99,5
100,74,47,20,17,39,28,0,4
43,66,88,100,74,48,22,0,1
86,100,93,69,39,7,0,12,3
37,56,79,100,89,59,30,0,1
66,100,57,18,0,17,13,4,2
100,70,38,5,0,36,71,84,8
100,85,63,38,34,42,25,0,4
85,100,73,36,0,20,32,35,7
91,100,71,56,41,15,0,12,3
56,100,69,38,0,3,54,99,8
100,82,49,16,0,21,31,4,6
100,68,35,29,29,60,32,0,4
100,83,56,24,0,11,34,28,6
98,100,64,23,0,40,46,49,7
73,100,73,40,10,0,1,2,2
97,100,72,88,80,40,0,9,9
100,69,33,14,11,47,42,0,4
44,62,81,100,78,52,26,0,1
100,65,37,36,39,61,39,0,4
75,31,0,10,54,93,100,62,0
100,89,59,25,0,18,43,29,6
100,78,51,28,36,51,26,0,4
100,92,68,47,24,6,0,7,3
100,83,52,20,0,22,46,37,6
93,100,81,56,40,16,0,10,3
99,100,65,74,88,44,6,0,9
100,93,77,61,46,30,14,0,1
98,100,82,43,0,2,39,41,7
59,25,0,0,35,76,100,88,0
94,100,83,52,23,0,29,43,7
100,90,55,23,0,17,50,75,8
100,85,52,13,0,26,35,5,6
92,100,83,68,41,14,9,0,3
85,49,11,0,35,67,100,85,8
90,100,64,31,0,27,65,89,8
88,100,99,75,55,29,9,0,3
67,100,95,70,70,29,0,0,9
100,87,60,29,0,2,28,17,6
100,81,42,0,5,45,86,73,0
76,100,64,29,0,15,15,7,2
62,58,11,0,29,76,100,69,0
80,56,24,0,24,68,97,100,5
89,50,0,13,58,100,74,25,0
99,100,80,40,3,0,28,27,7
100,55,98,58,10,0,2,8,1
75,100,72,40,7,0,28,29,6
85,100,70,34,7,11,24,0,6
32,56,77,100,91,62,32,0,1
94,100,62,25,0,33,39,38,7
90,100,95,84,55,24,0,4,5
100,91,59,22,4,25,29,0,6
74,100,74,41,12,22,14,0,2
93,62,96,100,70,64,7,0,9
100,76,49,22,0,6,29,20,6
90,57,12,0,30,76,100,77,0
65,100,72,29,0,4,6,1,2
91,100,81,94,67,40,18,0,9
95,100,78,50,25,6,0,3,2
100,92,53,15,0,27,47,56,7
100,80,56,45,57,47,24,0,4
65,100,72,31,1,0,1,3,2
67,100,72,31,5,12,0,13,2
100,69,38,26,45,60,30,0,4
100,55,4,0,45,93,95,53,0
100,90,73,77,44,12,0,4,9
71,100,89,56,28,0,5,17,2
98,100,84,68,51,33,16,0,1
100,84,58,29,0,5,32,35,6
79,54,25,0,33,70,100,95,5
100,87,60,33,12,26,26,0,4
94,100,64,32,10,7,3,0,2
88,100,75,36,0,28,42,46,7
33,45,63,82,100,66,34,0,1
92,71,27,0,22,66,100,83,0
62,17,0,20,65,100,98,60,0
41,60,85,100,75,49,24,0,1
85,100,80,56,45,17,0,20,3
98,99,48,0,0,46,79,100,8
85,100,78,55,47,21,0,9,3
77,100,61,26,0,24,29,6,2
80,100,73,70,64,25,1,0,9
100,83,51,29,29,50,32,0,4
92,100,70,34,0,29,39,30,7
56,83,100,77,78,57,28,0,9
83,100,92,64,46,17,0,3,3
60,79,100,86,64,42,21,0,1
100,100,63,19,0,17,37,32,6
100,76,53,28,19,42,25,0,4
100,90,60,28,0,16,49,43,6
87,100,80,53,30,7,1,0,2
100,79,56,58,83,61,31,0,4
76,100,83,58,35,7,0,6,3
36,56,78,100,75,50,25,0,1
82,100,72,22,0,37,47,46,7
94,73,67,33,0,40,83,100,5
77,100,83,62,78,47,17,0,9
45,66,84,100,75,50,25,0,1
100,84,51,36,35,66,32,0,4
100,70,26,0,17,55,97,91,0
62,24,0,14,52,86,100,78,0
82,100,84,62,47,23,3,0,3
75,52,17,0,43,78,92,100,5
100,56,12,0,22,67,100,98,0
68,100,84,48,16,9,9,0,2
100,75,46,16,0,13,32,25,6
62,32,0,11,42,74,100,74,8
36,64,100,83,51,18,0,28,8
87,100,74,33,0,37,47,49,7
100,74,43,36,56,64,32,0,4
100,91,49,40,41,86,45,0,4
81,100,82,52,45,28,0,2,5
87,64,16,0,34,80,100,65,0
70,100,79,40,17,15,6,0,2
98,100,100,100,81,57,29,0,7
100,87,52,28,34,71,36,0,4
100,93,72,54,30,7,0,8,3
84,86,42,0,9,54,96,100,8
87,100,81,57,46,20,0,4,3
68,32,0,1,41,87,100,65,0
62,80,100,91,68,46,22,0,1
100,86,44,0,15,56,99,99,8
81,56,60,30,0,52,97,100,5
100,82,57,29,0,3,20,15,6
80,100,60,28,0,5,7,7,2
84,100,67,39,16,4,0,0,2
92,100,67,32,0,28,44,50,7
100,81,44,7,0,27,66,86,0
86,73,85,100,45,0,33,54,8
100,88,58,34,53,53,24,0,4
92,100,76,38,0,6,32,37,7
100,68,32,25,30,64,36,0,4
98,100,67,31,0,33,49,44,7
91,85,37,0,24,63,100,78,8
100,67,44,0,12,62,97,99,5
66,37,0,5,42,81,100,76,0
78,100,100,76,79,56,27,0,9
100,88,61,70,88,58,28,0,9
93,100,82,41,0,20,34,32,7
83,100,95,68,46,23,0,0,5
90,100,66,66,69,31,0,2,9
100,100,84,48,9,0,33,32,7
94,100,73,36,0,32,54,52,7
87,100,100,100,84,45,10,0,5
76,100,76,37,0,3,33,36,7
59,85,100,84,61,54,30,0,9
92,100,80,40,0,8,33,34,7
100,100,80,60,46,13,0,8,5
79,100,88,85,75,46,19,0,9
91,100,94,62,31,0,16,32,7
81,100,76,52,28,2,0,3,2
64,81,100,85,64,42,21,0,1
67,99,100,72,47,17,4,0,2
100,67,38,0,8,45,84,86,8
100,69,29,0,22,60,90,83,0
72,100,91,50,16,9,9,0,2
95,60,15,0,36,66,99,100,8
100,84,41,0,18,60,96,69,0
100,90,47,0,5,55,100,84,8
79,100,75,35,12,10,0,30,2
100,77,40,0,15,51,78,78,0
100,84,60,43,53,47,23,0,4
88,100,73,50,26,2,0,3,2
100,94,76,63,49,19,0,4,5
100,72,42,13,9,29,23,0,6
81,100,97,66,50,33,7,0,3
77,100,78,37,2,0,26,30,7
43,62,80,100,78,52,26,0,1
96,51,100,67,17,0,6,7,1
77,100,73,39,11,10,0,3,2
100,95,70,85,59,15,0,15,9
73,100,73,36,0,20,52,80,8
65,100,80,39,5,1,24,0,2
100,75,42,6,0,25,33,6,6
79,100,68,31,0,32,50,53,7
100,83,51,53,80,68,34,0,4
100,86,63,37,10,0,15,17,6
100,83,55,26,0,15,35,24,6
73,100,84,87,55,22,0,16,9
89,53,37,0,17,65,100,98,5
100,86,60,57,71,51,26,0,4
83,100,69,40,14,0,8,10,2
100,96,65,31,0,25,42,50,7
88,49,40,0,22,73,97,100,5
89,100,63,28,0,32,64,95,8
75,53,22,0,34,67,100,89,8
62,100,60,18,0,23,13,8,2
63,100,99,59,19,0,1,3,1
88,100,82,58,35,10,0,19,3
85,53,12,0,45,85,95,100,5
99,100,68,96,75,26,0,5,9
100,93,65,78,70,32,5,0,9
98,100,68,41,0,9,53,93,8
100,64,30,34,46,77,38,0,4
49,70,100,74,35,0,18,45,8
77,100,87,59,50,23,0,7,3
91,100,69,29,0,31,40,48,7
87,97,100,96,70,47,24,0,7
41,80,100,56,16,0,42,74,8
81,58,50,82,100,70,34,0,9
82,100,73,36,0,32,42,44,7
100,82,55,24,0,12,33,28,6
100,74,32,0,21,60,96,86,0
41,58,80,100,75,50,25,0,1
71,71,95,100,74,46,21,0,9
96,50,38,0,2,53,95,100,5
100,84,49,13,0,28,66,95,0
100,86,49,10,0,19,33,16,6
69,27,0,13,58,95,100,62,0
95,63,11,0,40,90,100,57,0
84,100,90,65,36,5,0,4,3
100,80,50,35,34,48,32,0,4
83,100,67,23,0,18,18,1,2
95,98,62,21,0,22,63,100,0
81,100,85,60,41,20,0,4,3
88,100,89,62,36,15,3,0,2
88,100,58,20,28,15,0,40,2
82,51,15,0,32,66,85,100,5
17,54,92,100,64,35,0,13,8
91,100,65,29,0,20,37,8,6
85,50,14,0,39,75,87,100,5
90,100,88,68,49,27,6,0,3
80,100,89,43,8,5,4,0,2
100,89,59,25,0,12,32,18,6
100,64,32,26,31,66,35,0,4
88,100,96,74,58,29,0,3,5
93,100,80,46,12,0,32,42,7
100,92,61,25,0,20,38,11,6
69,100,95,53,11,0,38,80,8
43,61,86,100,75,50,25,0,1
80,100,99,70,41,12,0,0,2
68,100,99,58,17,0,1,5,1
88,100,82,57,30,7,0,5,3
74,62,73,100,96,63,31,0,9
100,82,48,46,77,58,23,0,4
80,68,38,0,5,51,90,100,5
57,77,97,100,75,50,25,0,1
93,100,59,16,0,37,34,25,7
100,75,44,15,20,43,31,0,4
85,100,68,34,0,12,32,40,7
92,51,0,16,66,100,64,15,0
100,96,72,46,19,0,19,27,6
95,63,42,0,23,71,97,100,5
62,79,100,98,73,48,23,0,1
66,80,100,89,64,40,15,0,1
100,96,68,37,5,0,25,18,6
86,89,47,0,6,59,96,100,5
100,77,45,34,57,63,31,0,4
70,100,88,50,20,11,6,0,2
94,57,18,0,28,70,93,100,5
76,68,100,83,61,57,16,0,9
80,100,73,37,8,0,2,7,2
86,100,75,22,0,29,49,62,7
100,84,63,43,38,35,14,0,4
95,100,80,41,1,0,36,37,7
87,56,30,0,31,79,100,97,5
63,92,96,100,87,59,30,0,7
100,70,37,27,35,62,35,0,4
89,98,100,78,47,34,7,0,5
100,93,71,43,8,0,18,29,6
55,76,100,98,73,49,24,0,1
93,83,42,0,16,52,86,100,8
84,100,74,45,19,16,16,0,2
100,88,68,85,69,41,18,0,9
100,93,74,80,45,15,0,2,9
100,76,55,62,84,57,29,0,4
100,94,78,63,47,31,15,0,1
56,74,94,100,75,49,25,0,1
100,98,64,29,6,15,17,0,6
100,97,84,43,2,0,30,43,7
79,100,78,49,24,6,3,0,2
100,92,63,30,0,11,41,49,6
95,100,88,62,47,20,0,10,5
94,69,42,3,0,37,73,100,8
91,100,81,50,17,0,27,34,7
100,98,67,31,0,12,35,21,6
67,100,83,50,66,51,11,0,9
100,75,48,19,0,18,24,2,6
73,43,0,12,54,100,96,58,0
100,70,68,87,90,60,30,0,4
100,68,73,89,59,32,0,29,9
83,87,41,0,36,68,100,85,8
77,66,69,97,100,65,31,0,9
94,100,76,38,0,14,38,41,7
41,65,87,100,75,51,25,0,1
30,51,76,100,80,54,27,0,1
80,100,93,51,17,3,12,0,2
84,69,41,3,0,45,91,100,5
60,49,78,100,68,58,20,0,9
83,100,86,60,43,18,0,2,3
100,90,46,28,35,80,45,0,4
100,96,62,22,0,19,34,12,6
92,100,86,44,0,4,31,29,7
70,20,0,18,65,100,97,57,0
88,100,82,40,0,27,44,56,7
98,78,35,0,20,61,100,92,0
94,100,67,75,50,15,0,14,9
82,100,72,44,20,7,6,0,2
83,100,93,59,29,5,0,3,2
95,62,17,0,38,69,100,94,8
100,97,73,44,12,0,25,31,6
76,100,61,29,0,25,63,100,8
97,74,80,100,84,66,32,0,9
94,100,77,71,47,8,0,12,5
92,100,89,67,44,16,4,0,3
60,92,100,63,26,0,3,5,1
100,93,52,21,6,28,20,0,2
69,83,100,91,78,55,28,0,9
85,100,67,76,71,29,0,13,9
93,69,75,100,41,0,12,52,8
100,92,69,45,47,44,23,0,4
100,86,55,21,0,22,35,15,6
72,77,64,37,0,62,100,100,5
76,100,74,42,14,13,11,0,2
96,95,100,73,37,0,20,33,7
89,100,88,67,45,25,8,0,3
78,97,99,100,81,56,29,0,7
58,100,60,18,0,17,8,9,2
70,84,37,0,19,66,100,94,0
87,100,91,43,0,24,46,49,7
82,100,81,39,0,23,40,52,7
100,55,61,20,0,43,83,87,5
95,69,34,37,69,100,50,0,4
99,100,78,49,16,0,24,47,6
60,62,81,100,82,55,28,0,1
82,100,87,60,36,8,0,17,3
100,82,51,18,0,20,30,9,6
89,100,72,36,0,11,27,30,7
74,100,88,47,9,0,29,34,7
100,81,60,38,32,43,22,0,4
88,100,90,68,48,26,9,0,2
88,100,89,59,35,6,0,12,3
97,69,60,20,0,47,96,100,5
81,100,76,47,37,7,0,22,3
100,99,78,51,18,0,26,22,6
70,56,81,100,84,51,21,0,9
55,77,100,92,70,46,23,0,1
82,100,89,63,54,24,5,0,3
0,27,57,89,100,68,36,4,1
67,79,100,86,65,43,22,0,1
73,100,82,59,73,54,21,0,9
79,96,100,74,51,26,4,0,2
5,33,65,98,100,67,33,0,1
100,71,26,0,11,53,87,100,0
68,81,100,97,73,49,24,0,1
82,100,78,63,54,18,0,3,9
82,100,64,46,60,93,46,0,4
100,60,42,0,19,75,90,97,5
76,49,88,100,66,45,0,6,9
97,100,72,36,0,22,34,34,7
95,100,64,20,0,21,35,3,6
79,100,98,66,37,8,1,0,2
94,89,90,100,85,56,25,0,7
100,60,63,64,19,0,2,7,1
100,75,44,33,35,44,32,0,4
89,49,7,0,26,66,98,100,0
79,99,100,84,62,38,14,0,5
94,77,53,100,92,70,60,0,9
98,65,89,100,74,70,30,0,9
76,100,81,39,0,3,44,83,8
89,100,89,53,16,0,29,39,7
83,100,90,47,4,0,32,39,7
100,87,58,26,0,13,28,10,6
100,76,48,38,39,64,31,0,4
91,100,87,43,0,22,34,36,7
75,100,96,65,40,17,0,2,2
100,88,66,45,27,41,21,0,4
67,85,100,70,42,14,0,7,2
100,78,45,45,75,71,36,0,4
95,81,59,19,0,36,85,100,5
100,65,36,0,27,77,95,96,5
99,74,93,100,83,69,33,0,9
100,89,70,46,18,0,9,13,6
88,69,46,0,6,62,94,100,5
99,73,100,84,48,0,39,51,8
88,100,94,75,69,42,13,0,5
66,42,0,7,43,72,100,76,8
64,88,100,66,27,0,24,53,8
100,62,36,42,44,82,43,0,4
83,100,81,59,48,19,0,0,3
91,100,70,87,51,6,0,6,9
80,76,44,15,0,41,88,100,5
96,62,25,0,32,65,100,98,8
100,94,72,50,36,43,22,0,4
79,92,58,27,0,34,68,100,8
100,99,83,51,20,0,27,28,7
100,78,34,0,6,47,85,96,0
100,81,44,8,0,31,69,94,0
77,95,100,73,47,25,0,1,2
66,97,100,63,32,4,0,0,2
100,70,35,0,10,41,77,93,0
84,100,81,55,37,9,0,12,3
100,87,53,15,0,31,31,0,6
85,100,68,36,0,3,27,8,6
100,80,53,29,31,46,27,0,4
72,100,75,39,0,24,61,87,8
100,77,47,37,36,60,29,0,4
94,52,7,0,36,80,100,71,0
57,73,90,100,74,47,22,0,1
96,100,92,46,0,15,34,38,7
90,100,74,49,28,10,0,4,2
82,100,77,51,48,18,0,0,3
100,86,58,29,0,4,29,29,6
93,90,70,100,63,21,0,34,9
95,100,69,39,12,1,10,0,2
100,70,38,34,53,70,35,0,4
100,97,67,32,0,4,35,47,6
85,64,36,0,31,69,98,100,5
99,60,43,0,4,53,94,100,5
91,77,37,0,18,59,99,100,8
77,100,78,49,33,4,0,24,3
71,74,94,100,73,46,18,0,1
86,100,96,87,73,46,16,0,5
50,15,0,22,65,100,95,50,0
100,100,68,41,20,8,6,0,2
67,100,83,42,5,0,35,69,8
100,79,45,28,25,51,24,0,4
78,100,79,43,23,32,20,0,2
88,100,91,64,52,38,11,0,5
100,98,70,91,86,50,18,0,9
97,100,70,40,10,0,25,30,7
100,92,76,61,46,30,15,0,1
87,69,30,0,8,46,81,100,0
89,91,44,1,0,28,73,100,0
63,100,81,42,0,13,56,86,8
100,96,68,51,59,57,29,0,4
76,43,76,100,72,38,1,0,9
78,100,86,55,31,8,0,8,3
78,100,83,62,56,30,0,9,3
95,100,91,68,45,22,7,0,3
80,100,67,36,11,6,4,0,2
100,81,38,0,17,51,91,98,8
80,100,76,50,40,9,0,23,3
74,40,0,5,46,86,100,71,0
100,82,52,19,0,12,38,38,6
71,68,90,100,73,45,20,0,9
76,100,79,46,16,0,2,7,2
78,100,76,75,59,27,0,11,9
100,82,58,31,3,0,19,8,6
100,91,60,47,62,57,29,0,4
75,100,83,56,47,18,0,19,3
100,73,48,46,48,83,41,0,4
88,100,74,54,45,20,5,0,3
100,92,55,16,0,31,34,1,6
81,100,100,76,53,29,13,0,3
100,76,33,0,1,39,78,100,0
99,100,65,47,55,72,36,0,4
73,100,97,58,20,0,32,38,7
96,53,12,0,47,77,92,100,5
77,100,96,62,31,1,0,3,2
100,67,72,99,32,0,2,46,8
88,100,77,40,5,0,34,41,7
100,76,50,21,0,8,30,26,6
99,50,3,0,47,100,99,52,0
100,77,53,33,37,45,24,0,4
75,100,99,70,44,20,0,6,2
91,100,88,60,37,17,0,1,3
100,75,43,45,41,59,36,0,4
82,48,18,0,44,84,100,95,5
93,70,86,100,86,72,32,0,9
100,68,25,0,10,48,75,63,0
100,81,54,25,0,14,41,49,6
84,66,70,100,84,73,37,0,9
52,69,84,100,95,65,33,0,1
71,100,76,37,4,5,9,0,2
82,100,67,37,0,22,60,84,8
61,72,91,100,73,46,19,0,1
100,61,20,0,27,67,85,79,0
78,100,72,35,0,24,58,90,8
100,85,53,22,22,42,32,0,4
86,100,85,59,40,14,0,0,3
93,64,36,0,12,54,91,100,5
77,77,38,0,6,45,79,100,8
97,78,95,100,81,64,25,0,9
89,58,32,0,33,84,100,91,5
87,100,66,28,0,17,46,72,8
87,100,96,76,45,42,14,0,5
90,100,78,48,24,0,0,2,2
78,100,84,61,41,25,2,0,3
100,90,62,32,0,6,26,12,6
84,100,96,67,41,15,0,2,2
86,67,33,0,22,60,100,99,8
100,93,62,44,52,58,29,0,4
48,71,100,56,13,0,3,3,1
63,93,100,69,41,16,4,0,2
62,80,100,78,55,33,10,0,1
83,100,63,28,0,16,22,5,2
100,75,47,41,63,56,27,0,4
97,72,38,0,15,55,98,100,8
69,95,100,61,23,0,3,8,1
91,100,58,69,94,45,0,1,9
91,100,69,34,0,24,34,31,7
70,32,0,24,66,100,92,52,0
100,85,61,34,3,0,22,12,6
45,36,0,6,38,70,100,84,8
100,81,56,25,0,3,19,9,6
92,100,58,18,0,36,38,38,7
100,82,55,25,0,4,24,12,6
99,100,93,62,32,0,35,39,7
100,43,0,52,87,48,78,19,0
90,100,84,88,71,44,18,0,9
96,100,73,36,0,31,44,46,7
81,100,80,55,41,15,0,0,3
76,100,90,63,40,24,4,0,3
83,100,81,53,27,0,3,7,2
100,81,52,18,0,16,35,20,6
96,84,42,0,1,40,84,100,0
100,91,65,34,3,0,25,25,6
93,100,89,59,28,0,27,45,7
100,81,56,27,0,3,29,38,6
73,98,100,73,44,15,2,0,3
93,54,2,0,34,86,100,65,0
82,100,84,51,23,0,1,4,2
96,100,93,48,1,0,32,35,7
76,100,78,42,16,9,7,0,2
82,100,87,64,40,14,0,5,3
52,100,99,50,4,0,51,86,8
78,58,25,0,30,72,89,100,5
100,81,55,27,0,0,26,28,6
72,100,73,36,0,5,39,61,8
100,68,41,36,74,76,38,0,4
88,68,27,0,15,56,89,100,0
91,100,84,43,0,0,23,28,7
94,100,93,47,0,3,31,35,7
84,100,78,46,19,17,19,0,2
100,71,37,0,11,48,79,95,8
100,65,23,0,22,63,94,80,0
92,51,47,0,9,67,97,100,5
100,85,52,17,0,17,35,19,6
100,89,69,80,47,16,0,7,9
95,62,32,0,8,70,100,96,5
86,100,75,40,13,0,8,7,2
66,100,83,48,19,12,9,0,2
85,100,97,76,73,53,28,0,9
79,100,75,26,0,8,7,5,1
86,100,75,68,50,16,2,0,9
88,100,44,8,0,20,5,3,2
77,100,79,54,28,5,0,1,3
95,56,13,0,24,62,99,100,0
100,96,69,42,43,53,26,0,4
53,68,91,100,72,45,17,0,1
81,59,46,0,3,49,93,100,5
79,100,73,41,16,26,22,0,2
76,42,4,0,32,72,100,90,0
53,76,98,100,75,50,25,0,1
100,74,51,52,70,63,32,0,4
95,55,15,0,28,68,100,98,0
86,100,89,60,37,14,0,0,3
100,98,62,86,77,36,2,0,9
90,100,63,26,0,3,28,6,6
97,100,67,33,0,9,36,35,7
71,88,100,80,60,41,20,0,1
81,100,55,17,3,21,2,0,2
82,100,89,66,51,32,14,0,3
100,85,55,20,0,20,45,31,6
100,90,91,92,71,48,21,0,7
95,100,76,47,14,0,25,25,6
89,67,37,2,0,45,88,100,5
100,78,39,0,10,46,82,97,8
98,64,72,22,0,51,95,100,5
94,100,69,34,3,1,19,0,6
75,100,74,42,15,0,5,1,2
84,100,62,25,6,4,7,0,2
84,100,87,65,43,23,5,0,3
100,81,55,28,1,0,25,27,6
99,100,78,53,27,0,9,27,6
100,80,48,14,0,22,43,42,6
65,100,64,21,0,33,45,58,7
99,100,68,25,0,25,37,41,7
83,100,79,52,31,12,0,2,2
100,79,45,20,32,66,34,0,4
100,88,67,96,60,24,0,11,9
100,98,66,31,0,14,39,27,6
100,65,36,39,47,70,36,0,4
100,58,15,0,27,73,100,76,0
90,56,20,0,33,64,100,96,8
100,83,55,39,52,55,28,0,4
42,71,100,77,38,0,5,39,8
97,100,74,36,0,21,42,43,7
48,82,100,64,29,0,26,56,8
99,87,100,56,44,9,0,31,5
93,100,75,36,0,31,46,50,7
100,71,51,52,65,70,32,0,4
91,100,66,36,11,13,0,9,2
100,85,51,13,0,21,31,15,6
100,94,71,36,0,5,30,35,7
80,100,81,44,5,0,35,34,7
77,100,63,28,2,0,4,7,2
81,100,84,63,46,14,0,16,3
100,93,62,32,0,8,34,22,6
81,100,77,38,6,3,8,0,2
82,100,70,49,33,5,0,7,3
100,97,83,53,23,0,25,33,7
100,80,53,23,0,12,33,25,6
86,100,82,40,0,44,56,63,7
71,100,81,49,21,12,12,0,2
67,100,75,36,0,18,52,88,8
66,100,68,28,1,2,2,0,2
77,66,100,88,72,35,3,0,9
96,100,70,35,0,1,17,18,7
82,100,68,34,5,20,18,0,2
74,93,100,72,50,35,8,0,3
100,50,4,0,48,91,100,76,0
91,100,77,39,0,19,39,47,7
65,100,82,44,15,0,4,6,2
66,83,100,90,67,46,23,0,1
86,64,69,95,100,65,31,0,9
97,46,0,12,55,100,86,43,0
85,100,78,65,46,15,0,16,3
100,93,93,64,31,0,23,29,7
100,98,63,23,0,18,39,15,6
100,97,49,3,0,45,91,89,0
100,58,10,0,42,66,100,100,8
30,53,76,100,79,52,26,0,1
96,65,30,0,32,75,100,96,5
80,100,82,53,27,3,4,0,2
100,71,75,96,73,71,32,0,9
83,58,32,0,24,64,97,100,5
76,100,74,50,26,1,0,20,3
70,100,94,63,74,57,23,0,9
83,50,16,0,35,68,100,95,8
95,58,60,16,0,48,93,100,5
83,100,74,42,14,0,1,4,2
91,100,75,87,76,43,10,0,9
71,100,81,52,30,18,10,0,2
96,66,40,0,4,58,94,100,5
60,82,100,90,68,44,22,0,1
100,86,66,43,18,0,14,29,6
90,68,32,0,26,67,100,71,8
87,100,67,64,33,0,0,25,3
70,100,58,23,7,30,21,0,2
95,69,18,0,35,59,100,100,8
100,97,76,80,53,19,0,5,9
90,99,100,63,22,0,27,25,7
77,50,8,0,29,70,100,84,0
71,100,81,34,0,11,10,10,1
59,100,68,25,0,14,3,10,2
95,60,21,0,16,53,85,100,0
61,79,33,0,20,65,100,74,0
79,71,30,0,26,63,100,76,8
80,100,97,73,48,26,9,0,3
95,65,57,13,0,43,88,100,5
91,100,68,34,0,15,32,34,7
96,61,18,0,26,70,100,88,0
61,97,100,66,62,21,0,3,9
100,91,76,87,62,37,17,0,9
