@relation input_channel_0

@attribute channel_0_0 numeric
@attribute channel_0_1 numeric
@attribute channel_0_2 numeric
@attribute channel_0_3 numeric
@attribute channel_0_4 numeric
@attribute channel_0_5 numeric
@attribute channel_0_6 numeric
@attribute channel_0_7 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
24,5,0,41,84,100,57,7,0
0,38,71,93,100,76,48,73,9
85,67,32,0,51,100,82,55,4
38,21,38,4,0,11,55,100,5
100,72,0,20,79,99,83,14,9
3,42,100,61,0,38,80,32,8
65,28,0,0,50,100,58,5,6
80,77,21,58,77,0,24,100,8
23,43,73,68,41,0,49,100,2
53,52,18,0,45,100,52,28,6
37,5,12,60,98,100,55,0,0
0,29,66,100,88,73,58,48,1
40,45,69,15,13,67,100,0,8
16,0,40,100,87,73,71,68,4
15,20,76,69,20,0,38,100,5
0,48,93,77,54,26,49,100,7
0,30,56,82,100,89,76,74,1
13,0,10,62,100,87,41,0,0
0,30,72,100,73,47,22,0,1
100,90,45,14,16,78,72,0,6
100,60,31,12,4,34,46,0,6
0,62,100,78,63,52,24,85,7
28,11,82,88,9,0,16,100,5
0,35,65,100,95,87,78,77,1
0,27,69,60,54,100,76,23,7
100,44,11,0,23,84,88,28,6
12,56,97,100,95,82,41,0,3
19,0,23,100,84,64,60,57,4
63,88,97,72,32,0,51,100,2
40,83,81,73,100,79,35,0,3
88,100,60,26,0,34,80,30,6
100,66,26,0,27,76,56,5,6
8,0,50,100,85,67,52,45,7
0,44,68,66,80,100,38,1,1
86,38,7,1,41,100,54,0,6
0,32,77,100,92,32,7,66,9
100,33,44,84,46,0,39,87,8
18,41,37,3,0,7,53,100,5
16,44,95,75,51,100,59,0,3
100,55,23,0,0,44,85,59,6
50,5,0,49,100,98,41,8,0
33,6,0,39,79,100,93,50,0
91,31,0,57,84,15,44,100,8
91,83,15,40,100,100,70,0,9
59,87,100,68,76,97,51,0,3
0,36,77,76,54,26,54,100,7
0,43,92,100,82,56,34,98,7
49,32,61,5,0,9,34,100,5
42,19,0,7,62,100,84,82,4
0,13,45,77,68,68,70,100,1
0,45,95,75,95,100,50,1,3
0,31,60,90,100,89,78,67,1
33,50,58,36,0,21,61,100,2
61,0,54,100,13,34,87,36,8
68,28,4,0,51,100,88,91,4
0,41,62,57,49,27,53,100,7
41,75,72,69,100,74,28,0,3
61,45,0,58,100,38,46,79,8
70,43,16,0,41,100,47,12,6
34,18,0,35,100,81,65,75,4
100,54,23,5,32,77,46,0,6
0,42,65,47,21,3,51,100,7
41,60,72,61,37,0,49,100,2
100,54,40,87,94,61,26,0,9
84,51,10,0,83,100,76,71,4
0,26,62,100,97,79,64,53,1
74,50,0,3,74,100,70,51,4
0,14,47,89,100,76,35,13,0
93,48,12,0,43,100,61,0,6
26,11,0,16,59,100,85,69,4
65,93,71,80,100,70,34,0,3
78,51,25,11,52,100,64,0,6
11,65,98,58,62,100,53,0,3
100,45,22,69,88,86,58,0,9
0,54,57,57,61,61,68,100,1
0,72,97,55,31,24,16,100,7
7,0,35,76,100,80,44,5,0
0,56,100,88,64,43,19,63,7
100,46,57,91,46,0,35,85,8
88,49,12,0,55,100,42,12,6
24,68,100,57,80,89,41,0,3
39,86,100,6,31,96,90,0,8
77,8,1,55,60,0,29,100,8
17,56,100,92,61,70,42,0,3
75,92,40,68,100,94,56,0,9
100,51,18,0,20,71,58,8,6
95,33,0,2,68,100,97,36,0
33,68,71,42,4,0,49,100,2
12,0,7,59,100,92,47,8,0
26,23,60,28,0,13,47,100,5
26,0,8,69,100,73,20,13,0
0,57,97,77,48,28,42,100,7
32,7,32,37,54,0,36,100,1
25,85,49,18,0,51,100,49,6
61,47,8,0,41,100,55,9,6
0,24,62,100,100,77,62,54,1
7,57,56,41,30,0,41,100,7
62,100,90,54,46,64,35,0,5
100,47,11,0,49,97,38,17,6
9,45,61,35,3,0,50,100,2
12,48,95,21,46,100,77,0,9
50,17,0,0,37,100,93,31,6
16,0,13,62,100,90,45,3,0
13,26,53,38,0,1,50,100,2
81,57,66,100,99,88,50,0,9
2,64,100,87,51,0,20,89,2
19,69,68,53,67,100,54,0,7
18,0,11,53,99,100,85,78,4
47,63,77,49,11,0,50,100,2
22,30,65,54,12,0,54,100,2
23,3,0,58,100,97,76,60,4
45,23,27,73,100,85,30,0,0
89,43,64,67,82,100,54,0,9
15,38,73,59,30,0,49,100,2
100,67,48,38,27,19,9,0,1
100,57,24,0,12,69,64,4,6
0,26,70,26,10,0,30,100,5
71,47,21,0,24,97,100,76,4
29,54,54,31,0,26,62,100,2
0,49,85,71,48,13,44,100,7
0,26,51,75,100,89,74,71,1
68,22,0,36,84,100,67,17,0
20,15,58,99,100,69,23,0,0
0,30,43,67,74,76,78,100,1
0,33,82,51,67,100,53,11,3
70,0,36,93,4,16,100,48,8
10,53,87,41,64,100,56,0,3
50,73,81,51,6,0,51,100,2
100,67,42,80,89,79,45,0,9
3,6,0,34,100,74,54,47,4
0,53,78,61,39,6,43,100,7
62,100,52,0,66,93,65,33,9
0,28,78,85,91,100,57,5,3
0,40,100,90,60,30,10,30,1
76,60,20,0,46,100,60,8,6
65,44,15,0,64,100,82,65,4
100,46,13,0,30,83,85,30,6
31,73,100,73,37,0,45,97,2
42,0,24,91,100,75,60,49,4
69,77,100,74,93,86,43,0,3
0,23,69,100,73,46,26,29,1
0,41,75,68,42,11,54,100,7
48,0,49,79,26,19,21,100,5
75,65,0,30,99,100,74,10,9
0,26,62,100,80,57,36,18,1
34,24,0,28,93,100,91,84,4
41,11,0,33,76,100,88,43,0
22,16,47,89,100,76,34,0,0
30,64,100,68,62,85,50,0,3
23,20,49,17,0,9,53,100,5
15,0,13,51,88,100,73,34,0
7,22,54,42,15,0,50,100,2
59,24,0,0,49,100,60,3,6
4,61,53,0,53,100,80,12,8
6,60,74,19,62,100,40,0,8
0,31,59,57,44,27,57,100,7
78,32,0,74,100,88,60,38,4
14,9,0,57,100,88,65,53,4
100,66,29,5,31,68,46,0,5
42,3,0,55,100,88,29,4,0
0,19,65,59,12,3,59,100,2
21,0,54,100,60,32,21,19,7
30,17,0,38,99,100,85,78,4
54,96,81,77,100,83,41,0,3
39,0,40,76,20,57,100,44,8
6,50,62,22,70,100,59,0,3
26,0,32,77,100,79,36,6,0
0,53,100,83,63,47,33,33,1
90,0,42,53,17,73,100,8,8
14,0,48,100,50,18,18,97,5
100,61,29,8,22,66,45,0,6
34,61,56,28,0,33,67,100,2
24,47,44,26,0,28,64,100,2
0,55,68,55,42,2,35,100,7
60,19,0,14,62,97,100,62,0
20,0,82,35,19,30,100,24,8
43,25,0,23,93,100,75,68,4
9,93,100,67,36,0,0,88,7
37,8,0,48,100,96,95,82,4
0,54,79,56,20,6,40,100,7
73,21,50,46,0,54,100,30,8
27,30,95,66,11,0,22,100,5
26,13,32,80,100,82,38,0,0
60,100,38,0,70,96,75,44,9
75,4,0,74,100,82,56,51,9
0,50,90,73,56,29,47,100,7
37,77,14,2,52,100,58,0,5
92,56,33,78,100,100,65,0,9
14,83,100,67,47,27,0,75,7
0,61,96,79,68,100,88,17,7
54,72,100,69,42,44,28,0,5
0,45,88,71,45,35,29,100,7
66,100,54,0,24,88,93,80,9
0,35,82,75,67,41,42,100,7
96,70,35,57,100,90,46,0,5
88,80,15,59,100,76,38,0,9
0,41,100,74,45,15,4,47,7
32,62,65,39,10,0,50,100,2
0,56,100,96,80,68,44,36,1
0,9,44,55,28,32,65,100,2
0,31,98,86,15,65,100,26,8
53,15,0,30,78,100,68,11,0
25,34,73,60,30,0,50,100,2
35,51,72,22,0,53,100,33,8
81,22,0,18,82,100,61,13,0
68,0,62,100,15,53,97,18,8
21,14,61,51,0,16,79,100,2
100,53,20,13,65,94,56,0,0
24,9,0,41,100,76,72,80,4
29,64,55,29,0,0,50,100,2
100,57,29,48,83,71,36,0,5
24,7,0,6,60,100,43,9,6
14,23,81,61,60,100,60,0,3
10,54,100,75,36,0,21,89,7
0,33,70,100,80,66,58,58,1
31,18,27,26,40,0,44,100,1
17,38,54,32,0,6,53,100,2
76,29,51,100,100,96,50,0,9
60,59,19,53,51,0,50,100,8
32,44,89,81,46,0,48,100,2
59,25,0,6,61,100,54,25,6
0,42,57,50,53,24,44,100,7
8,0,15,99,100,90,85,81,4
100,70,32,5,0,51,62,3,6
84,58,35,24,48,100,65,0,6
76,80,53,100,92,77,43,0,9
32,19,73,53,0,7,39,100,5
25,11,0,51,100,92,72,57,4
30,62,51,29,0,1,50,100,2
11,66,80,68,60,100,56,0,7
9,10,62,30,0,0,40,100,5
68,17,28,72,36,0,47,100,8
0,15,77,33,20,72,100,5,8
33,50,65,39,0,17,59,100,2
30,45,48,46,38,0,47,100,1
38,80,100,75,99,76,33,0,3
5,12,30,3,0,8,53,100,5
65,27,45,74,91,100,59,0,9
100,56,40,85,94,86,51,0,9
100,24,6,78,70,0,32,83,8
41,36,0,45,96,87,89,100,4
24,98,100,49,84,69,0,69,8
0,29,78,55,67,100,66,12,3
0,40,65,62,48,16,51,100,7
0,3,52,100,100,71,40,15,7
9,73,0,28,92,35,22,100,8
99,52,0,30,80,100,73,45,9
0,37,65,54,42,16,48,100,7
100,48,17,7,42,96,60,0,6
59,12,0,31,84,100,69,16,0
0,40,74,100,88,75,65,65,1
78,36,20,75,100,78,40,0,9
35,12,51,52,0,10,37,100,5
96,52,18,0,46,95,100,52,0
40,21,0,2,53,100,61,14,6
17,0,42,92,100,63,11,0,0
18,6,16,65,100,84,31,0,0
27,56,100,80,86,90,46,0,3
67,44,18,0,65,100,91,89,4
12,50,85,63,16,0,52,100,2
93,40,9,0,47,100,99,69,0
42,69,93,66,73,100,58,0,3
0,39,79,76,55,27,54,100,2
42,49,60,37,0,46,89,100,2
43,21,35,0,8,30,64,100,5
11,54,99,42,31,100,75,0,8
35,46,20,4,38,100,38,0,6
33,25,37,0,6,12,56,100,5
36,77,100,66,47,73,42,0,3
29,33,71,55,20,0,50,100,2
100,72,30,0,31,92,79,19,6
50,36,0,30,100,87,68,55,4
54,100,83,44,59,75,44,0,5
0,59,100,76,58,42,9,69,7
100,47,12,0,36,85,49,28,6
20,35,100,61,19,67,35,0,8
0,62,83,88,92,94,98,100,1
0,23,57,66,52,38,65,100,2
52,94,84,70,58,0,22,100,1
58,96,100,81,88,85,42,0,3
100,51,0,25,76,78,68,59,9
9,1,0,66,100,81,59,48,4
44,21,74,62,0,15,33,100,5
0,17,73,100,73,57,43,43,1
9,41,59,41,11,0,50,100,7
31,17,0,2,60,100,80,80,4
20,89,100,62,22,0,20,100,7
46,11,20,84,100,51,0,8,0
100,70,42,16,0,27,54,7,6
42,2,40,18,0,5,40,100,5
0,42,79,100,85,69,52,27,1
0,57,100,97,87,89,84,34,1
100,76,42,22,30,87,67,0,6
39,6,39,53,0,10,42,100,5
0,7,10,66,100,96,79,75,4
24,38,79,67,34,0,50,100,2
27,55,61,15,0,5,46,100,5
19,67,86,7,61,100,81,0,9
5,37,58,34,0,5,52,100,2
0,48,92,84,46,2,49,100,7
0,3,1,7,52,55,62,100,4
32,89,100,64,47,31,0,91,7
32,20,58,18,0,3,46,100,5
2,0,39,83,100,81,68,60,7
33,21,0,29,83,100,88,80,4
57,100,70,33,37,77,45,0,5
100,61,29,3,0,38,66,29,6
19,62,100,100,75,62,38,0,1
44,4,43,40,0,48,100,49,8
0,42,59,42,10,1,55,100,2
77,37,61,100,84,72,39,0,9
45,0,33,53,70,100,63,10,9
56,6,0,78,100,68,44,32,4
0,57,100,100,100,86,71,100,1
0,31,60,80,86,90,95,100,1
46,28,7,13,55,100,46,0,6
0,48,100,86,76,98,95,40,7
7,36,54,30,0,9,55,100,2
100,60,20,0,24,83,69,5,6
100,55,13,4,46,70,39,0,5
41,22,90,100,20,0,47,40,8
0,51,79,64,58,55,41,100,7
100,66,29,4,19,68,49,0,6
81,72,0,31,100,94,83,4,9
90,52,26,11,49,100,38,0,6
20,0,22,73,100,94,43,11,0
12,0,64,100,82,67,54,50,4
40,15,85,24,77,100,52,0,9
73,27,22,0,8,55,100,42,8
100,49,0,30,80,90,64,38,9
0,45,75,61,52,93,100,37,7
0,23,63,100,90,73,67,67,1
0,38,69,100,87,66,50,41,1
43,41,80,64,32,0,50,100,2
1,0,72,94,11,4,13,100,5
0,39,100,57,10,88,80,11,9
28,66,100,81,94,96,54,0,3
32,23,0,57,100,75,46,22,4
81,47,14,6,53,100,46,0,6
0,38,80,66,60,45,53,100,7
5,8,49,93,100,67,20,0,0
0,40,68,56,39,29,58,100,7
66,24,0,24,74,100,79,29,0
65,23,25,74,74,100,58,0,9
13,44,51,30,0,7,55,100,2
0,32,67,52,26,18,60,100,2
56,42,38,0,27,64,100,53,8
100,57,26,2,0,37,58,15,6
89,40,9,100,91,0,64,91,8
42,6,100,40,0,82,57,12,9
97,61,28,67,100,86,43,0,5
0,46,90,52,89,100,53,3,3
0,17,25,29,34,15,55,100,1
49,95,83,47,0,5,54,100,2
37,100,61,0,64,62,26,2,9
39,18,20,67,83,100,61,0,9
76,28,100,34,38,0,72,21,8
62,29,0,11,89,100,54,32,4
80,30,5,1,49,100,55,0,6
0,0,23,73,25,9,33,100,5
13,35,57,40,10,0,51,100,2
0,47,100,71,52,41,26,52,7
23,68,100,68,63,90,50,0,3
0,0,50,100,90,64,42,27,7
34,45,54,35,0,22,61,100,2
31,0,16,52,100,99,60,6,0
0,30,67,58,38,30,57,100,7
0,35,68,72,57,26,61,100,7
37,14,84,100,38,2,0,72,5
25,0,10,92,100,62,69,70,4
100,60,26,3,0,36,60,30,6
0,9,54,99,100,76,52,33,1
60,71,100,73,100,79,37,0,3
82,33,12,18,65,100,42,0,6
0,36,58,54,56,28,48,100,7
18,29,100,73,31,0,14,96,7
85,49,17,0,60,100,70,55,4
0,31,65,62,45,38,62,100,2
26,54,100,94,95,77,30,0,3
19,0,72,85,19,11,26,100,5
42,52,96,72,77,100,39,0,3
100,64,29,4,0,30,42,0,6
82,31,0,51,100,87,54,12,9
4,60,100,80,56,40,32,0,1
32,63,100,65,91,94,51,0,3
0,54,80,100,95,85,80,78,1
33,50,100,96,71,42,21,0,1
83,74,4,0,74,100,65,2,9
0,47,100,80,39,5,25,82,2
0,53,90,100,83,73,73,77,1
35,9,0,41,93,100,63,11,0
0,48,86,100,87,81,80,71,1
100,65,38,73,85,82,44,0,9
81,59,0,71,100,74,64,55,4
37,16,63,31,3,0,47,100,5
66,78,100,50,70,86,60,0,9
9,56,91,74,58,100,63,0,7
77,33,0,0,50,100,57,19,6
0,25,62,69,47,27,63,100,2
1,0,49,100,99,79,63,54,7
43,22,38,31,41,0,45,100,1
21,15,0,36,100,69,40,50,4
17,0,2,51,91,100,67,18,0
33,83,100,47,0,22,53,1,5
38,0,73,100,24,70,94,82,9
0,22,100,17,18,85,58,1,9
5,29,100,55,0,61,15,21,8
0,50,100,77,53,55,20,82,7
0,38,79,77,74,62,54,100,7
100,57,26,14,43,87,45,0,6
32,39,0,11,91,100,86,71,4
9,56,100,80,57,0,24,95,7
18,51,100,79,41,0,9,63,2
26,0,0,7,48,95,86,100,4
58,24,86,92,48,0,29,100,2
24,0,2,80,100,72,37,8,4
77,20,43,76,15,0,38,100,5
27,18,52,20,0,6,45,100,5
22,32,100,15,42,100,55,0,9
100,68,36,12,4,33,40,0,6
15,22,86,68,0,4,25,100,5
77,0,100,12,6,12,99,16,8
40,99,78,25,74,100,62,0,5
32,87,73,0,37,100,92,30,8
53,100,52,29,60,30,0,46,8
75,46,0,37,94,100,72,56,4
30,61,93,53,89,100,56,0,3
84,42,36,83,94,100,50,0,9
25,0,35,76,10,4,30,100,5
82,63,100,45,18,77,97,0,8
10,26,18,0,41,100,72,77,4
53,0,19,80,57,26,80,100,8
0,73,100,83,67,43,2,70,7
25,9,0,29,81,100,77,24,0
49,20,0,17,71,100,85,41,0
0,40,87,100,71,34,17,67,2
0,21,66,66,34,6,52,100,2
52,16,0,3,66,100,98,51,0
0,35,69,65,100,91,48,15,3
95,39,4,0,61,100,38,21,6
82,100,49,0,20,94,53,35,6
28,5,0,17,62,100,92,87,4
66,27,0,45,63,11,50,100,8
39,21,0,27,84,100,88,86,4
25,0,12,64,100,90,40,0,0
0,14,54,100,100,80,55,49,1
0,38,75,70,62,49,63,100,7
53,95,100,74,40,0,26,78,2
28,74,87,46,88,100,52,0,3
73,47,18,0,8,77,100,29,6
54,100,38,63,100,96,35,0,9
14,50,54,39,11,0,50,100,2
25,6,0,56,97,100,90,84,4
100,54,14,0,28,91,84,15,6
0,25,63,52,30,13,44,100,5
30,0,61,52,15,15,35,100,5
56,12,65,74,0,50,100,24,8
51,74,100,72,94,80,33,0,3
0,35,75,100,89,77,72,57,1
56,99,100,54,20,45,42,0,5
29,0,40,83,100,70,24,15,0
36,60,57,33,0,12,56,100,2
8,47,100,72,32,80,45,0,8
40,47,15,0,80,100,92,95,4
0,33,70,53,10,10,57,100,2
40,100,38,0,41,96,62,0,5
80,24,28,92,94,100,70,0,9
0,77,86,74,56,30,14,100,7
100,54,39,29,18,7,4,0,1
32,12,0,31,82,100,76,29,0
32,14,0,15,62,100,85,45,0
56,71,1,48,76,0,27,100,8
21,9,0,39,100,99,91,89,4
42,74,100,42,66,100,71,0,9
0,35,74,42,57,100,58,8,3
30,41,100,59,40,85,62,0,3
0,43,89,59,82,100,55,1,3
25,52,57,30,0,27,63,100,2
81,49,76,50,0,58,100,30,8
41,73,92,57,100,86,37,0,3
17,20,39,84,100,83,35,0,0
78,41,14,0,42,100,91,29,6
89,35,20,80,100,82,48,0,9
12,46,67,52,26,0,55,100,2
100,70,38,83,86,83,58,0,9
100,60,33,14,11,50,46,0,6
0,11,2,47,100,72,46,26,4
0,25,90,45,59,100,43,6,3
74,39,0,52,100,77,63,47,4
28,58,61,46,95,100,54,0,3
86,32,1,0,60,100,31,7,6
21,52,100,85,64,83,44,0,3
40,12,0,30,82,100,75,30,0
6,17,0,45,100,94,90,84,4
0,30,74,69,53,54,53,100,7
34,46,36,0,2,28,63,100,5
0,17,55,58,40,22,60,100,2
77,11,100,43,36,0,84,30,8
11,74,100,69,37,6,0,72,7
99,56,21,0,38,100,77,14,6
22,0,25,76,100,83,34,10,0
31,4,0,34,91,100,72,59,4
27,64,100,79,45,6,0,64,2
19,58,100,69,51,93,53,0,3
59,31,0,30,93,100,83,82,4
19,16,45,11,0,18,58,100,5
16,35,100,26,46,86,52,0,9
30,3,0,36,81,100,66,21,0
100,50,16,5,34,89,70,0,6
56,0,75,86,14,100,65,45,9
0,28,58,89,100,83,68,64,1
10,44,67,52,24,0,49,100,2
66,2,0,57,62,6,32,100,8
0,36,74,100,95,87,77,68,1
38,20,26,65,100,92,48,0,0
100,43,2,51,46,0,50,76,8
11,28,15,0,53,100,91,92,4
32,65,99,78,94,100,52,0,3
23,30,90,59,12,0,13,100,5
59,0,49,93,10,38,100,52,8
0,28,100,16,1,80,53,11,9
22,0,44,27,1,5,48,100,5
100,70,50,69,35,0,44,92,8
54,100,72,31,30,79,47,0,5
0,40,66,44,10,4,52,100,2
16,41,89,38,29,100,84,0,3
100,82,51,26,12,56,46,0,6
0,37,82,85,59,31,51,100,2
0,35,98,81,24,74,100,15,8
0,11,7,32,68,100,86,71,4
0,42,64,56,54,33,42,100,1
0,23,78,89,54,11,41,100,2
0,48,89,96,100,96,96,85,1
52,74,74,54,17,0,50,100,2
26,0,2,61,100,93,84,75,4
53,0,66,95,29,71,100,15,8
8,58,62,54,44,0,29,100,1
100,63,42,83,97,70,37,0,9
2,48,68,52,37,0,43,100,7
15,20,54,96,100,68,16,0,0
100,66,39,16,10,45,36,0,6
0,53,62,7,52,100,71,11,8
100,53,16,0,33,89,72,19,6
9,56,54,33,10,0,50,100,7
93,42,12,0,33,100,75,13,6
12,49,100,65,28,0,11,72,7
48,0,39,100,54,18,74,19,0
100,60,18,70,89,66,37,0,9
0,42,66,55,44,20,50,100,7
40,69,97,66,100,100,53,0,3
29,45,100,75,43,98,63,0,3
0,37,61,44,19,3,51,100,2
82,40,6,0,51,100,58,8,6
68,20,0,17,74,100,88,36,0
100,55,21,0,17,66,69,19,6
0,51,100,99,80,54,26,51,7
100,51,16,3,24,79,58,0,6
2,10,73,60,70,100,47,0,3
26,0,16,62,100,85,40,6,0
0,24,53,46,25,32,66,100,2
0,31,81,76,56,44,49,100,7
6,22,55,36,0,7,54,100,2
31,72,100,65,69,91,47,0,3
90,79,0,19,66,16,34,100,8
37,15,49,18,0,1,49,100,5
86,47,14,0,22,88,100,34,6
84,65,16,51,65,0,37,100,8
35,16,0,92,100,96,83,71,4
25,8,0,39,87,100,73,20,0
0,52,92,73,62,42,45,100,7
0,45,100,85,73,44,29,92,7
0,36,65,53,22,15,62,100,2
11,17,73,100,9,27,92,0,8
17,0,8,53,100,96,56,8,0
20,10,68,45,2,0,39,100,5
58,21,0,3,51,100,60,12,6
71,22,48,51,75,100,57,0,9
34,0,42,47,7,13,51,100,5
0,36,66,48,16,12,56,100,2
42,54,81,57,24,0,50,100,2
100,58,10,28,77,54,21,0,9
34,69,60,41,13,0,50,100,1
98,69,34,76,90,100,53,0,9
47,72,65,36,0,27,63,100,2
64,86,100,83,79,90,36,0,3
18,0,2,41,79,100,84,40,0
0,13,4,11,61,93,87,100,4
0,40,75,100,94,88,87,87,1
10,41,100,89,31,0,10,75,5
62,70,87,61,20,0,54,100,2
23,0,17,68,100,99,62,12,0
0,35,78,100,84,68,54,54,1
39,0,19,81,100,70,52,44,4
15,0,2,48,92,100,63,6,0
0,30,65,50,74,100,55,9,3
100,38,49,97,98,97,70,0,9
25,42,15,0,42,100,80,59,6
4,81,100,66,30,0,0,82,7
31,57,100,71,46,20,3,0,1
25,47,48,27,0,32,65,100,2
11,51,93,65,73,100,53,0,3
100,45,12,0,45,94,59,3,6
0,10,56,100,69,40,17,12,7
100,87,49,17,0,40,66,19,6
70,34,71,51,0,23,49,100,5
100,43,80,76,0,39,86,10,8
25,0,83,79,12,9,8,100,5
62,39,7,0,33,100,70,13,6
67,79,94,72,38,0,47,100,2
39,83,84,55,9,0,50,100,2
42,70,100,69,55,86,51,0,3
100,63,44,39,42,68,49,0,6
100,60,34,14,0,6,37,6,6
85,38,13,11,58,100,58,0,6
28,41,63,55,31,0,50,100,7
8,48,75,66,63,100,51,0,7
35,69,100,84,47,0,14,77,2
36,7,0,37,83,100,83,77,4
100,56,64,91,93,79,43,0,9
84,72,38,18,44,100,64,0,6
72,44,0,39,100,83,55,35,4
20,0,14,59,98,100,64,24,0
33,57,91,9,0,76,100,4,8
76,33,0,43,100,87,48,15,4
38,96,100,32,43,62,0,49,8
0,56,93,92,74,100,88,30,7
66,100,52,39,79,43,0,59,8
40,100,43,30,73,98,38,0,5
0,34,59,45,22,19,53,100,7
25,22,0,52,77,95,100,90,4
21,59,62,34,0,19,59,100,2
79,51,26,15,62,100,49,0,6
0,73,95,74,62,41,24,100,7
0,58,100,62,26,30,8,75,7
63,95,92,64,26,0,50,100,2
37,61,91,63,100,85,37,0,3
100,49,21,0,12,88,93,16,6
5,45,71,48,16,0,50,100,2
32,69,74,57,100,94,47,0,3
0,40,100,92,77,59,24,100,7
100,46,11,0,39,100,73,7,6
0,22,58,38,16,5,51,100,7
26,54,77,52,17,0,50,100,2
1,44,100,64,17,100,42,0,8
22,47,66,38,0,7,53,100,2
45,89,96,46,90,100,62,0,9
0,47,71,67,58,100,74,19,7
0,31,47,36,8,12,60,100,2
33,4,73,55,38,100,73,0,3
41,25,47,86,100,74,35,0,0
0,44,58,48,47,25,53,100,7
13,39,72,49,11,0,50,100,2
0,47,93,100,77,53,35,30,1
86,44,0,39,95,100,73,57,9
10,0,20,70,100,87,37,10,0
30,68,54,60,100,85,38,0,3
0,50,100,91,74,54,18,66,7
83,41,7,0,47,100,58,11,6
60,18,0,23,75,100,82,32,0
39,69,95,14,17,100,91,0,8
0,30,65,100,93,73,50,31,1
20,18,53,27,0,0,44,100,5
0,28,53,31,4,14,58,100,2
33,0,86,38,38,100,62,6,9
38,0,41,32,13,13,35,100,5
67,87,96,70,100,76,34,0,3
72,100,25,0,72,92,66,9,9
0,18,63,23,3,50,100,13,8
0,5,87,85,19,12,13,100,5
0,31,48,28,3,27,66,100,2
100,58,32,77,77,52,28,0,9
25,44,65,37,0,9,54,100,2
22,34,91,56,0,6,31,100,5
0,24,84,100,73,43,18,14,1
100,58,27,7,0,34,72,43,6
96,2,78,85,15,72,100,0,8
45,84,66,79,100,80,36,0,3
53,71,68,38,0,22,63,100,2
88,60,74,10,0,67,100,36,8
80,35,45,98,100,95,53,0,9
0,42,94,96,84,68,47,100,7
35,6,3,58,100,94,52,0,0
42,79,73,58,38,0,50,100,1
26,43,55,35,0,17,59,100,2
23,0,3,42,84,100,74,30,0
2,5,0,38,91,100,63,17,0
89,23,70,36,0,72,100,2,8
41,60,100,98,94,75,42,0,3
18,14,77,100,49,12,0,62,5
9,71,91,68,41,0,15,100,7
39,4,0,49,96,100,61,5,0
83,96,50,54,100,92,49,0,9
84,44,59,100,89,70,38,0,9
0,41,100,80,62,48,17,76,7
100,51,21,75,94,91,56,0,9
0,30,66,100,91,83,80,72,1
47,15,0,40,100,91,74,64,4
4,32,37,33,29,0,49,100,1
0,35,74,52,19,13,58,100,2
31,0,74,57,10,6,17,100,5
100,41,0,59,84,57,30,7,9
6,0,19,76,100,99,51,7,0
24,53,53,29,0,32,65,100,2
72,6,0,100,95,67,61,77,4
100,83,63,44,32,50,36,0,6
14,0,36,74,100,79,58,39,1
16,0,37,81,100,65,18,0,0
38,11,18,66,100,91,45,0,0
92,36,1,54,100,80,40,0,9
40,0,20,92,100,77,66,62,4
25,30,50,88,100,78,39,0,0
25,76,75,58,54,100,61,0,7
0,23,94,100,68,34,32,89,7
100,48,13,0,36,94,64,10,6
61,100,100,62,30,49,36,0,5
8,36,55,40,9,0,49,100,2
29,90,69,12,35,100,64,0,5
14,67,59,60,62,0,3,100,1
39,79,100,80,43,0,28,89,2
100,54,12,46,79,53,20,0,9
10,17,88,86,17,0,21,100,5
60,0,11,100,88,64,59,58,4
18,86,100,36,1,70,68,0,5
59,6,100,26,64,0,91,35,8
64,43,40,100,81,0,38,72,8
100,70,0,20,87,87,71,11,9
0,52,59,50,54,19,43,100,7
16,0,67,88,29,7,18,100,5
99,86,32,62,100,98,57,0,9
18,37,40,39,38,0,47,100,1
83,50,18,10,59,100,51,0,6
0,21,62,57,51,29,56,100,7
0,43,66,61,47,11,41,100,7
0,67,73,40,13,0,16,100,7
56,39,70,29,0,62,100,30,8
43,20,45,9,0,20,55,100,5
27,71,77,67,100,87,45,0,3
12,46,66,41,6,0,51,100,2
33,84,81,58,100,99,51,0,3
100,62,35,19,40,72,37,0,6
21,0,19,61,94,100,67,29,0
0,23,61,100,88,69,53,44,1
0,25,100,30,23,100,78,33,9
0,59,90,27,20,67,100,22,8
16,11,51,94,100,63,20,0,0
0,51,90,77,57,37,32,100,7
0,43,74,71,49,19,43,100,2
18,50,100,93,70,48,23,0,1
8,0,63,74,6,7,25,100,5
0,3,47,90,100,79,60,60,1
0,24,100,76,41,12,6,35,1
48,37,13,0,54,100,78,76,4
30,0,13,57,100,99,63,15,0
0,34,65,57,29,13,57,100,7
0,35,99,100,61,20,18,92,7
0,4,37,100,88,64,66,62,4
100,39,0,36,82,89,88,91,9
88,46,13,23,76,100,55,0,5
100,57,23,12,43,77,45,0,5
0,0,42,91,100,74,48,26,1
26,0,7,68,100,90,85,81,4
70,42,6,0,90,100,69,60,4
28,58,97,69,86,100,51,0,3
38,69,76,55,100,77,28,0,3
0,36,65,89,100,73,37,68,9
0,35,69,49,10,5,53,100,2
1,51,100,62,33,15,0,75,7
0,45,100,87,62,38,29,87,7
